	patent_id	grant_citation_id
2284	7691251	5855763
2285	7674378	5549817
2286	7674378	5653255
2287	7674378	5437786
2288	7674378	5174897
2289	7674378	4225434
2290	7674378	6569321
2291	7674378	5702593
2292	7674378	6592761
2293	7669438	6475266
2294	7669438	5568910
2295	7669438	5046491
2296	7669438	6736140
2297	7669438	5740682
2298	7669438	6776158
2299	7669438	5398675
2300	7669438	5339642
2301	7669438	6134914
2302	7669438	6357437
2303	7669438	4378984
2304	7669438	6374635
2305	7669438	4676239
2306	7669438	5370110
2307	7669438	1040886
2308	7669438	5507282
2309	7669438	4527558
2310	7669438	4633890
2311	7669438	4609388
2312	7669438	4219020
2313	7669438	4755201
2314	7669438	5311862
2315	7669438	5419317
2316	7669438	4949714
2317	7669438	4895172
2318	7669438	5715813
2319	7669438	6131571
2320	7669438	4538605
2321	7669438	6863067
2322	7669438	4205095
2323	7669438	575714
2324	7669438	4653493
2325	7669438	4451273
2326	7669438	3348538
2327	7669438	5769072
2328	7669438	4259303
2329	7669438	6206002
2330	7669438	5678540
2331	7669438	6030591
2332	7669438	6158434
2333	7669438	6076524
2334	7669438	4905685
2335	7669438	3517521
2336	7669438	36460
2337	7669438	5450728
2338	7669438	5046492
2339	7669438	5520169
2340	7669438	5323623
2341	7669438	4261178
2342	7669438	4180066
2343	7669438	6405539
2344	7669438	4832042
2345	7669438	4928685
2346	7669438	4281518
2347	7669438	6729329
2348	7669438	6490883
2349	7669438	5205843
2350	7669438	4181508
2351	7669438	6237596
2352	7669438	4004585
2353	7669438	4265239
2354	7669438	5482033
2355	7669438	4312339
2356	7669438	5759504
2357	7669438	6328036
2358	7669438	5253641
2359	7669438	4768347
2360	7669438	4447462
2361	7669438	3800793
2362	7669438	4127163
2363	7669438	4246015
2364	7669438	5819555
2365	7669438	5152812
2366	7669438	5676133
2367	7669438	3592191
2368	7669438	5345928
2369	7669438	4291689
2370	7669438	3867936
2371	7669438	5062270
2372	7669438	5044361
2373	7669438	6488028
2374	7669438	5033464
2375	7669438	3941573
2376	7669438	5694924
2377	7669438	6080226
2378	7669438	3721239
2379	7669438	6513345
2380	7669438	6536430
2381	7669438	5928411
2382	7669438	3714942
2383	7669438	5044363
2384	7669438	6082133
2385	7662290	3616912
2386	7662290	6701960
2387	7662290	7128092
2388	7662290	4341629
2389	7662290	4603735
2390	7662290	2682225
2391	7662290	6540487
2392	7662290	6547965
2393	7662290	5695643
2394	7662290	5147530
2395	7662290	6036870
2396	7662290	7077207
2397	7662290	4792284
2398	7662290	4366063
2399	7648615	6084147
2400	7648615	7063026
2401	7648615	6379629
2402	7645097	2958905
2403	7645097	1391678
2404	7645097	4331975
2405	7645097	3508407
2406	7645097	3637019
2407	7645097	4744700
2408	7645097	3098754
2409	7645097	4694437
2410	7635434	4678584
2411	7635434	3278022
2412	7635434	7494586
2413	7635434	5338459
2414	7635434	2350111
2415	7635434	4188291
2416	7635434	6066262
2417	7635434	6929695
2418	7635434	6682655
2419	7635434	6287471
2420	7635434	2359748
2421	7635434	5618439
2422	7635434	4221633
2423	7635434	4943377
2424	7635434	5462670
2425	7635434	5833863
2426	7635434	5992774
2427	7635434	5273661
2428	7635434	4999116
2429	7611620	5707508
2430	7611620	5047224
2431	7611620	4925643
2432	7611620	4752364
2433	7611620	4749519
2434	7611620	5968337
2435	7611620	4069371
2436	7611620	5745835
2437	7611620	5952542
2438	7611620	5810995
2439	7611620	4013552
2440	7611620	5380445
2441	7611620	5261336
2442	7611620	5919350
2443	7611620	5516972
2444	7611620	4967673
2445	7611620	4874485
2446	7611620	6402932
2447	7611620	5756874
2448	7611620	5911868
2449	7611620	5855763
2450	7597811	6269763
2451	7597811	5122283
2452	7597811	6485228
2453	7597811	5478483
2454	7597811	4261160
2455	7597811	4840729
2456	7597811	5753108
2457	7597811	6120681
2458	7597811	4324505
2459	7597811	3353364
2460	7597811	4182679
2461	7597811	5470467
2462	7597811	5948266
2463	7597811	3578171
2464	7597811	6274046
2465	7597811	3831387
2466	7597811	5292433
2467	7597811	5385447
2468	7597811	7037436
2469	7597811	4705114
2470	7597811	7137350
2471	7597811	5045217
2472	7597811	3890796
2473	7597811	5075014
2474	7591309	6536523
2475	7591309	4418651
2476	7591309	4730577
2477	7591309	6733636
2478	7591309	4474011
2479	7591309	3844349
2480	7591309	4007786
2481	7591309	3918521
2482	7591309	4913236
2483	7591309	6675747
2484	7588686	6238464
2485	7588686	5772900
2486	7588686	5776567
2487	7588686	6080307
2488	7588686	6307111
2489	7588686	4117079
2490	7588686	5980761
2491	7588686	6905576
2492	7588686	5417938
2493	7588686	5788849
2494	7588686	4761232
2495	7588686	5632889
2496	7588686	5295583
2497	7582269	5008085
2498	7582269	4774006
2499	7582269	4272383
2500	7582269	4803054
2501	7582269	4671351
2502	7563351	3375208
2503	7563351	2681320
2504	7563351	5434020
2505	7563351	3686089
2506	7563351	5593563
2507	7563351	5346924
2508	7563351	4153761
2509	7563351	5584981
2510	7563351	6296751
2511	7563351	6099716
2512	7563351	6187154
2513	7563351	4374232
2514	7563351	5316637
2515	7563351	4808287
2516	7563351	5346624
2517	7563351	4702810
2518	7563351	4747955
2519	7563351	5444031
2520	7563351	3165460
2521	7563351	5411641
2522	7563351	3014855
2523	7563351	3330750
2524	7563351	5196115
2525	7563351	5460725
2526	7563351	6254741
2527	7563351	4191811
2528	7563351	6126805
2529	7563351	3291713
2530	7563351	4671863
2531	7563351	6274019
2532	7563351	2815320
2533	7563351	4505797
2534	7563351	4167551
2535	7563351	4033850
2536	7563351	4226688
2537	7563351	5714521
2538	7563351	5120416
2539	7563351	6248226
2540	7563351	3627703
2541	7563351	5518627
2542	7563351	6284399
2543	7563351	5425858
2544	7563351	6627073
2545	7563351	5858191
2546	7563351	4228000
2547	7563351	5451309
2548	7563351	5128043
2549	7563351	5538611
2550	7563351	5211823
2551	7563351	4632745
2552	7563351	5558753
2553	7563351	5066402
2554	7563351	4116889
2555	7563351	5356849
2556	7563351	35741
2557	7563351	6267891
2558	7563351	3870033
2559	7563351	4614576
2560	7563351	3149061
2561	7563351	6197174
2562	7563351	5538655
2563	7563351	5154809
2564	7563351	3341441
2565	7563351	6197189
2566	7563351	4871431
2567	7563351	6103125
2568	7563351	5092970
2569	7563351	1206
2570	7563351	6649037
2571	7563351	4473450
2572	7563351	2923674
2573	7563351	3148687
2574	7563351	2943989
2575	7563351	3099615
2576	7563351	4574049
2577	7563351	5804055
2578	7563351	4956071
2579	7563351	5066375
2580	7563351	4707240
2581	7563351	3630378
2582	7563351	4983267
2583	7563351	5814197
2584	7563351	5670053
2585	7563351	2514415
2586	7563351	5026465
2587	7563351	3755135
2588	7563351	6228240
2589	7563351	5376253
2590	7563351	6190558
2591	7563351	5788826
2592	7563351	5547551
2593	7563351	4358545
2594	7563351	4032452
2595	7563351	5580437
2596	7563351	4655909
2597	7563351	5489370
2598	7563351	4872958
2599	7563351	5223103
2600	7563351	4915803
2601	7563351	4294933
2602	7563351	6808608
2603	7563351	6402916
2604	7563351	4119581
2605	7563351	3989615
2606	7563351	5308467
2607	7563351	3869376
2608	7563351	5073268
2609	7563351	3074864
2610	7563351	6284124
2611	7563351	4321145
2612	7563351	5518626
2613	7563351	6766812
2614	7563351	4298442
2615	7563351	6171374
2616	7563351	5259936
2617	7563351	6190553
2618	7563351	4216073
2619	7563351	5425866
2620	7563351	5458787
2621	7563351	5030672
2622	7563351	5116509
2623	7563351	5176828
2624	7563351	5679228
2625	7563351	6783666
2626	7563351	5126026
2627	7563351	4931160
2628	7563351	6214204
2629	7563351	2854394
2630	7563351	5536387
2631	7563351	3869375
2632	7563351	6258278
2633	7563351	4130473
2634	7563351	6190528
2635	7563351	4089758
2636	7563351	4661411
2637	7563351	5736023
2638	7563351	4804451
2639	7563351	36972
2640	7563351	5925240
2641	7563351	5292422
2642	7563351	4330654
2643	7563351	6648307
2644	7563351	6193869
2645	7563351	3645884
2646	7563351	5539002
2647	7563351	4217200
2648	7563351	5358640
2649	7563351	5759373
2650	7563351	6056878
2651	7563351	6303037
2652	7563351	5766479
2653	7563351	2794777
2654	7563351	5679229
2655	7563351	5599614
2656	7563351	5254227
2657	7563351	6824662
2658	7563351	5082472
2659	7563351	5308466
2660	7563351	5503729
2661	7563351	5166220
2662	7563351	4751153
2663	7563351	4465573
2664	7563351	6402917
2665	7563351	2788319
2666	7563351	5928807
2667	7563351	2681319
2668	7563351	4964970
2669	7563351	5286354
2670	7563351	5980716
2671	7563351	5837124
2672	7563351	4430226
2673	7563351	6235166
2674	7563351	3149062
2675	7563351	6607668
2676	7563351	5762774
2677	7563351	5954935
2678	7563351	6482304
2679	7563351	4636296
2680	7563351	4770793
2681	7563351	5460728
2682	7563351	4849102
2683	7563351	5868915
2684	7563351	6146524
2685	7563351	4197206
2686	7563351	5106465
2687	7563351	5961805
2688	7563351	5240579
2689	7563351	4969983
2690	7563351	4102752
2691	7563351	4753681
2692	7563351	4747929
2693	7563351	5084148
2694	7563351	6607647
2695	7563351	6375812
2696	7563351	5203976
2697	7563351	3876565
2698	7563351	5891328
2699	7563351	6187162
2700	7563351	4687561
2701	7563351	4925541
2702	7563351	6149788
2703	7531080	5911868
2704	7531080	5919350
2705	7531080	4013552
2706	7531080	4874485
2707	7531080	4749519
2708	7531080	4925643
2709	7531080	5380445
2710	7531080	6402932
2711	7531080	5952542
2712	7531080	5855763
2713	7531080	5047224
2714	7531080	4752364
2715	7531080	5261336
2716	7531080	5810995
2717	7531080	5516972
2718	7531080	4069371
2719	7531080	5707508
2720	7531080	4967673
2721	7531080	5968337
2722	7531080	5756874
2723	7520993	5439592
2724	7520993	6461514
2725	7520993	4824574
2726	7520993	5766479
2727	7520993	3639231
2728	7520993	5645727
2729	7520993	6919031
2730	7520993	5071477
2731	7520993	3953580
2732	7520993	6537456
2733	7520993	6695968
2734	7520993	4574049
2735	7520993	5879562
2736	7520993	4548716
2737	7520993	6207059
2738	7520993	5338456
2739	7520993	4818410
2740	7520993	3721621
2741	7520993	5236722
2742	7520993	4035469
2743	7520993	5529689
2744	7520993	4402835
2745	7520993	4008162
2746	7520993	7368058
2747	7520993	6054050
2748	7520993	5670053
2749	7520993	5695643
2750	7520993	5804078
2751	7520993	5076930
2752	7520993	4900450
2753	7520993	4201758
2754	7520993	3964999
2755	7520993	4532045
2756	7520993	5250185
2757	7520993	2428418
2758	7520993	7150320
2759	7520993	4698153
2760	7520993	3715287
2761	7520993	5292439
2762	7520993	4224148
2763	7520993	7097769
2764	7520993	6964737
2765	7520993	5814224
2766	7520993	6039789
2767	7520993	5403495
2768	7520993	4820421
2769	7520993	4182676
2770	7520993	3985648
2771	7520993	5489326
2772	7520993	4574043
2773	7520993	6296773
2774	7520993	5076934
2775	7520993	5571419
2776	7520993	5401296
2777	7520993	5246589
2778	7520993	3870033
2779	7520993	5028336
2780	7520993	5573666
2781	7520993	5879563
2782	7520993	5073268
2783	7520993	7132052
2784	7520993	4839054
2785	7520993	4755298
2786	7520993	6071413
2787	7520993	5536297
2788	7520993	4434057
2789	7520993	4384889
2790	7520993	3992291
2791	7520993	6267891
2792	7520993	5061374
2793	7520993	4532047
2794	7520993	4995983
2795	7520993	5385664
2796	7520993	5246586
2797	7520993	4465597
2798	7520993	5236590
2799	7520993	5476591
2800	7520993	4571263
2801	7520993	7442309
2802	7520993	4670150
2803	7520993	5352345
2804	7520993	4917806
2805	7520993	4235715
2806	7520993	4619814
2807	7520993	5358640
2808	7520993	5855793
2809	7520993	5128042
2810	7520993	5174901
2811	7520993	4430226
2812	7520993	5925255
2813	7520993	4311679
2814	7520993	4969520
2815	7520993	4321145
2816	7520993	4497781
2817	7520993	5266203
2818	7520993	5573662
2819	7520993	4277344
2820	7517445	5810995
2821	7517445	5756874
2822	7517445	5952542
2823	7517445	4013552
2824	7517445	5261336
2825	7517445	5707508
2826	7517445	4874485
2827	7517445	5516972
2828	7517445	5047224
2829	7517445	4752364
2830	7517445	5380445
2831	7517445	5855763
2832	7517445	6402932
2833	7517445	5919350
2834	7517445	4749519
2835	7517445	5968337
2836	7517445	5911868
2837	7517445	4069371
2838	7517445	4925643
2839	7517445	4967673
2840	7497645	4373834
2841	7497645	4867608
2842	7497645	5389266
2843	7497645	5804065
2844	7497645	5711886
2845	7497645	3762548
2846	7497645	4405258
2847	7497645	4751939
2848	7494586	5992774
2849	7494586	2350111
2850	7494586	6287471
2851	7494586	4188291
2852	7494586	5833863
2853	7494586	5273661
2854	7494586	2359748
2855	7494586	5618439
2856	7494586	5462670
2857	7494586	6066262
2858	7494586	4999116
2859	7494586	3278022
2860	7494586	4943377
2861	7494586	4221633
2862	7494586	4678584
2863	7491333	4710290
2864	7491333	3822788
2865	7491333	4657680
2866	7491333	4320012
2867	7491333	6371308
2868	7491333	5370800
2869	7491333	6689277
2870	7491333	5770091
2871	7491333	4376048
2872	7491333	6234323
2873	7491333	7284670
2874	7491333	5755973
2875	7491333	4142970
2876	7491333	5772885
2877	7491333	4927543
2878	7491333	6447686
2879	7491333	4388195
2880	7488413	3543937
2881	7488413	3758087
2882	7488413	5518618
2883	7488413	4139456
2884	7488413	4933076
2885	7488413	3043433
2886	7488413	4113810
2887	7488413	5156742
2888	7488413	4391703
2889	7488413	5202027
2890	7488413	4203935
2891	7488413	4581299
2892	7488413	6024876
2893	7488413	4810377
2894	7488413	6036863
2895	7488413	5217616
2896	7479215	4874485
2897	7479215	5261336
2898	7479215	5756874
2899	7479215	6402932
2900	7479215	5968337
2901	7479215	5047224
2902	7479215	4925643
2903	7479215	5380445
2904	7479215	5855763
2905	7479215	4069371
2906	7479215	5707508
2907	7479215	4967673
2908	7479215	5911868
2909	7479215	4013552
2910	7479215	4749519
2911	7479215	5919350
2912	7479215	4752364
2913	7479215	5810995
2914	7479215	5952542
2915	7479215	5516972
2916	7413383	5525139
2917	7413383	4913586
2918	7413383	6060292
2919	7413383	5486474
2920	7410583	4287058
2921	7410583	4185680
2922	7410583	6454944
2923	7410583	4758344
2924	7410583	4846975
2925	7410583	5707417
2926	7410583	6254775
2927	7410583	4784770
2928	7410583	6299774
2929	7410583	6555359
2930	7410583	5529692
2931	7410583	6368500
2932	7410583	4510243
2933	7410583	4245396
2934	7410583	4503154
2935	7410583	4511370
2936	7410583	6464875
2937	7410583	6569332
2938	7410583	6824682
2939	7410583	4429043
2940	7410583	6168642
2941	7410583	6296766
2942	7410583	6379505
2943	7410583	6342378
2944	7410583	5377917
2945	7410583	5207911
2946	7410583	6905600
2947	7410583	5782950
2948	7410583	4684468
2949	7410583	4040953
2950	7399141	4969775
2951	7399141	4715949
2952	7399141	5599372
2953	7399141	5436384
2954	7399141	4133748
2955	7399141	4913803
2956	7399141	1284872
2957	7399141	6306641
2958	7399141	5772776
2959	7399141	6464430
2960	7399141	5465847
2961	7399141	5098224
2962	7399141	4234415
2963	7399141	5342449
2964	7399141	6450344
2965	7399141	6245241
2966	7399141	6758633
2967	7399141	5476994
2968	7399141	4253942
2969	7399141	772331
2970	7399141	6422789
2971	7399141	6273263
2972	7399141	5009370
2973	7399141	5302289
2974	7399141	6264040
2975	7399141	6325079
2976	7389880	6666335
2977	7389880	5443157
2978	7389880	6070733
2979	7389880	4036441
2980	7389880	6203595
2981	7389880	6578783
2982	7389880	5535891
2983	7389880	5080291
2984	7390416	4219416
2985	7390416	4465593
2986	7390416	5401420
2987	7390416	4814091
2988	7390416	6274045
2989	7390416	4485075
2990	7390416	6454949
2991	7390416	6495048
2992	7390416	6521117
2993	7390416	5330658
2994	7390416	6936177
2995	7390416	5720886
2996	7390416	4802993
2997	7390416	5935448
2998	7390416	5281339
2999	7390416	6495047
3000	7390416	6623642
3001	7390416	6896817
3002	7390416	4705639
3003	7387719	4925643
3004	7387719	5261336
3005	7387719	4752364
3006	7387719	5516972
3007	7387719	6210078
3008	7387719	5707508
3009	7387719	4013552
3010	7387719	5855763
3011	7387719	5968337
3012	7387719	5919350
3013	7387719	4874485
3014	7387719	5756874
3015	7387719	5952542
3016	7387719	5380445
3017	7387719	6402392
3018	7387719	5810995
3019	7387719	4069371
3020	7387719	4749519
3021	7387719	5911868
3022	7387719	4967673
3023	7387719	5047224
3024	7309188	5735640
3025	7309188	5190406
3026	7309188	6648549
3027	7309188	5823706
3028	7309188	4749306
3029	7309188	4397899
3030	7309188	5980155
3031	7309188	6558081
3032	7309188	6599058
3033	7309188	4992003
3034	7309188	4815892
3035	7309188	6481934
3036	7309188	5183355
3037	7300578	5332500
3038	7300578	6334952
3039	7300578	4999115
3040	7300578	4482459
3041	7300578	5178773
3042	7300578	6346197
3043	7300578	5433853
3044	7300578	7022240
3045	7300578	4273658
3046	7300578	5814230
3047	7300578	6193070
3048	7300578	3594314
3049	7294254	6113788
3050	7294254	6409914
3051	7294254	6200472
3052	7294254	5647986
3053	7294254	6712970
3054	7294254	6638420
3055	7294254	4608157
3056	7294254	5895566
3057	7294254	4986905
3058	7258790	3763824
3059	7258790	6192833
3060	7258790	4424064
3061	7258790	5353745
3062	7258790	5143623
3063	7258790	5820759
3064	7258790	4137868
3065	7258790	5501718
3066	7258790	4284508
3067	7258790	5993649
3068	7258790	5176100
3069	7258790	5205237
3070	7258790	5040486
3071	7258790	4316961
3072	7258790	4329428
3073	7258790	5264349
3074	7258790	30038
3075	7258790	5778823
3076	7258790	6299774
3077	7258790	3955318
3078	7258790	6200475
3079	7258790	6315904
3080	7255333	6344138
3081	7255333	5330688
3082	7255333	5378355
3083	7255333	3083953
3084	7255333	3992491
3085	7255333	4631134
3086	7255333	4734191
3087	7255333	5458771
3088	7255333	5352391
3089	7255333	5158715
3090	7255333	5133876
3091	7255333	5133862
3092	7255333	4060486
3093	7255333	6193220
3094	7255333	4629126
3095	7255333	5868971
3096	7255333	4606867
3097	7255333	6808165
3098	7255333	5000884
3099	7255333	5672270
3100	7255333	5851447
3101	7255333	4029581
3102	7255333	4961854
3103	7255333	4960546
3104	7255333	5015421
3105	7255333	6244574
3106	7255333	6406005
3107	7255333	3954922
3108	7255333	3063689
3109	7255333	5032325
3110	7255333	5681509
3111	7255333	3432154
3112	7255333	2212841
3113	7255333	5013493
3114	7255333	5098581
3115	7255333	3953553
3116	7255333	3768788
3117	7255333	5093047
3118	7255333	5868972
3119	7255333	5192467
3120	7255333	5846412
3121	7255514	5098224
3122	7255514	4253942
3123	7255514	5599372
3124	7255514	6450344
3125	7255514	4715949
3126	7255514	5772776
3127	7255514	4133748
3128	7255514	5476994
3129	7255514	4969775
3130	7255514	6273263
3131	7255514	5302289
3132	7255514	6325079
3133	7255514	6245241
3134	7255514	6306641
3135	7255514	6464430
3136	7255514	4234415
3137	7255514	6422789
3138	7255514	6264040
3139	7255514	6758633
3140	7255514	4913803
3141	7255793	5453188
3142	7255793	3980562
3143	7255793	3637490
3144	7255793	4981593
3145	7255793	5505857
3146	7255793	6896815
3147	7255793	3697420
3148	7255793	6890431
3149	7255793	4422943
3150	7255793	4039447
3151	7255793	5000853
3152	7255793	4432880
3153	7255793	3959145
3154	7255793	6036857
3155	7255793	5441648
3156	7255793	6099738
3157	7255793	3740331
3158	7255793	5660735
3159	7255793	4329224
3160	7252769	6767927
3161	7252769	4606890
3162	7252769	4501667
3163	7252769	4900451
3164	7252769	5130052
3165	7252769	7041628
3166	7252769	3733270
3167	7252769	6180056
3168	7232482	2107406
3169	7232482	6322489
3170	7232482	5106424
3171	7232482	5700107
3172	7232482	6706108
3173	7201540	4701078
3174	7201540	3423944
3175	7201540	1764948
3176	7201540	3568452
3177	7201540	3960008
3178	7198717	4000065
3179	7198717	4781836
3180	7198717	5746920
3181	7198717	6368849
3182	7198717	4879041
3183	7198717	4765900
3184	7198717	6485646
3185	7198717	5028336
3186	7198717	5635071
3187	7198717	4518399
3188	7198717	6113789
3189	7198717	4725357
3190	7186345	6709602
3191	7186345	5492634
3192	7186345	6585890
3193	7186345	6103129
3194	7186345	5615627
3195	7186345	6709601
3196	7186345	4338199
3197	7186345	6519926
3198	7186345	6332986
3199	7186345	6340722
3200	7186345	6511601
3201	7186345	5723045
3202	7186345	4543190
3203	7186345	5663237
3204	7186345	5386055
3205	7186345	6264844
3206	7186345	4861497
3207	7186345	5106513
3208	7186345	5516952
3209	7186345	5080692
3210	7186345	6051145
3211	7186345	6080309
3212	7160472	5549800
3213	7160472	4062754
3214	7160472	5338421
3215	7160472	6126794
3216	7160472	5460702
3217	7160472	5304289
3218	7160472	2882210
3219	7160472	4206031
3220	7160472	4506631
3221	7160472	5851404
3222	7160472	3562137
3223	7160472	5698107
3224	7160472	4755305
3225	7160472	5324398
3226	7160472	4919775
3227	7160472	4009104
3228	7160472	6613202
3229	7160472	4101409
3230	7160472	4169029
3231	7160472	5695650
3232	7160472	3844942
3233	7160472	5435894
3234	7160472	4384943
3235	7160472	4179347
3236	7160472	3262869
3237	7160472	5256263
3238	7160472	4036726
3239	7160472	5549812
3240	7160472	5439567
3241	7160472	4140609
3242	7160472	6139710
3243	7160472	6315886
3244	7160472	5928490
3245	7160472	6346197
3246	7160472	4717450
3247	7160472	4184931
3248	7160472	6179977
3249	7160472	5399247
3250	7160472	6391184
3251	7160472	4014777
3252	7160472	4956057
3253	7160472	3980053
3254	7160472	4772369
3255	7160472	3523891
3256	7160472	6576096
3257	7160472	3829368
3258	7160472	5935392
3259	7160472	5611907
3260	7160472	6482327
3261	7160472	5725751
3262	7160472	3311097
3263	7160472	5614078
3264	7160472	6179991
3265	7160472	6613217
3266	7160472	5108563
3267	7160472	6294061
3268	7160472	3981789
3269	7160472	6419815
3270	7160472	6547951
3271	7160472	4439290
3272	7160472	6238546
3273	7160472	4908109
3274	7160472	4457816
3275	7160472	6126838
3276	7160472	3505188
3277	7160472	5935412
3278	7160472	5599437
3279	7160472	6241861
3280	7160472	5091152
3281	7160472	6488835
3282	7160472	5376242
3283	7160472	6521133
3284	7160472	6328875
3285	7157001	6921489
3286	7157001	4292176
3287	7157001	4568463
3288	7157001	6503404
3289	7157001	5298172
3290	7157001	4172781
3291	7153439	1164527
3292	7153439	3872017
3293	7153439	5993646
3294	7153439	5951878
3295	7153439	1159044
3296	7153439	6056128
3297	7153439	6059963
3298	7153439	5360555
3299	7153439	6849176
3300	7153439	1200951
3301	7153439	5225085
3302	7153439	6491830
3303	7153439	6079571
3304	7153439	4400274
3305	7122121	6354444
3306	7122121	5482625
3307	7122121	5192456
3308	7122121	6708957
3309	7122121	4952317
3310	7122121	6319411
3311	7122121	5944997
3312	7122121	4540490
3313	7108788	4229202
3314	7108788	4188289
3315	7108788	3747766
3316	7108788	4812237
3317	7108788	6315903
3318	7108788	3192154
3319	7108788	4342830
3320	7108788	4190539
3321	7108788	3666106
3322	7108788	5527464
3323	7108788	5114586
3324	7081203	4997568
3325	7081203	3957634
3326	7081203	4800021
3327	7081203	3882027
3328	7081203	4422930
3329	7081203	1738521
3330	7081203	6569321
3331	7081203	6372137
3332	7081203	5478464
3333	7081203	5578202
3334	7081203	3126333
3335	7081203	3407935
3336	7081203	5043061
3337	7081203	3543937
3338	7081203	5503738
3339	7081203	3123556
3340	7081203	4162976
3341	7081203	2590964
3342	7081203	6540910
3343	7081203	3950252
3344	7081203	699345
3345	7081203	6283309
3346	7081203	6428239
3347	7081203	6210578
3348	7081203	6464865
3349	7081203	5480561
3350	7081203	4293421
3351	7081203	3215274
3352	7081203	5632896
3353	7081203	6153094
3354	7081203	4251359
3355	7081203	4169050
3356	7081203	5352357
3357	7081203	5766475
3358	7081203	1950841
3359	7081203	956665
3360	7081203	4627917
3361	7081203	4670148
3362	7081203	3770623
3363	7081203	3238124
3364	7081203	3774768
3365	7081203	5989416
3366	7081203	5707513
3367	7081203	6264838
3368	7081203	3219577
3369	7081203	6334958
3370	7081203	4218318
3371	7081203	5397474
3372	7081203	6531062
3373	7081203	6319403
3374	7081203	6319405
3375	7081203	5281332
3376	7081203	6428691
3377	7081203	5338131
3378	7081203	212023
3379	7081203	800187
3380	7081203	3933629
3381	7081203	5893975
3382	7081203	5543039
3383	7081203	3925206
3384	7081203	4664803
3385	7081203	4211655
3386	7081203	5217616
3387	7081203	4411780
3388	7081203	5766454
3389	7081203	5958239
3390	7081203	4311593
3391	7081203	5980739
3392	7081203	3617541
3393	7081203	690333
3394	7070693	5679262
3395	7070693	4975195
3396	7070693	5972227
3397	7070693	5275733
3398	7070693	5013458
3399	7070693	5960810
3400	7070693	4902431
3401	7070693	4852269
3402	7070693	5851404
3403	7070693	5853450
3404	7070693	6036918
3405	7070693	5135664
3406	7070693	4933076
3407	7070693	5196043
3408	7070693	6558550
3409	7070693	6126827
3410	7070693	5401402
3411	7070693	5417861
3412	7070693	4394270
3413	7070693	5554279
3414	7070693	5783073
3415	7070693	5681481
3416	7070693	4781842
3417	7070693	5405536
3418	7070693	4989344
3419	7070693	5346616
3420	7070693	5744041
3421	7070693	6315903
3422	7070693	4554002
3423	7070693	5433844
3424	7070693	5229011
3425	7070693	5186840
3426	7070693	5337496
3427	7070693	4919814
3428	7070693	5110459
3429	7070693	4956926
3430	7070693	5916448
3431	7070693	5843507
3432	7070693	4829678
3433	7070693	5618442
3434	7041219	5534141
3435	7036314	6916564
3436	7036314	6143185
3437	7036314	6296957
3438	7036314	4871452
3439	7036314	6921595
3440	7036314	5005787
3441	7036314	6316134
3442	7022240	6881349
3443	7022240	4741386
3444	7022240	5695642
3445	7022240	5364532
3446	7022240	4127482
3447	7022240	4895665
3448	7022240	4779677
3449	7022240	5310002
3450	7022240	4536286
3451	7022240	4428842
3452	7022240	5814230
3453	7022240	4774007
3454	7022240	4436635
3455	7022240	4366063
3456	7022240	5520803
3457	7022240	4751887
3458	7022240	5656136
3459	7022240	4634533
3460	7022240	4913585
3461	7022240	6346197
3462	7022240	6207059
3463	7022240	6059977
3464	7022240	5093008
3465	7022240	5433863
3466	7022240	4725362
3467	7022240	4353803
3468	7022240	4809778
3469	7022240	6027649
3470	7022240	4199680
3471	7022240	6391195
3472	7022240	4465598
3473	7022240	6177014
3474	6991593	5431825
3475	6991593	5859306
3476	6991593	6403044
3477	6991593	5605417
3478	6991593	5569155
3479	6991593	5916123
3480	6991593	5877393
3481	6991593	4680126
3482	6991593	4370233
3483	6991593	4671882
3484	6991593	5569152
3485	6991593	5527982
3486	6991593	5397478
3487	6991593	4943377
3488	6955796	6451276
3489	6955796	5002745
3490	6955796	6620396
3491	6955796	3442621
3492	6955796	6446812
3493	6955796	4192853
3494	6955796	4686094
3495	6923929	5746037
3496	6923929	5457263
3497	6923929	5624620
3498	6923929	4164537
3499	6923929	5676895
3500	6923929	6440884
3501	6923929	5507127
3502	6923929	3848392
3503	6923929	5863476
3504	6923929	5169566
3505	6923929	5021205
3506	6902667	3933642
3507	6902667	4357242
3508	6902667	5407561
3509	6902667	4501664
3510	6902667	5904855
3511	6902667	3899423
3512	6902667	5833865
3513	6902667	4219415
3514	6902667	3523076
3515	6902667	5080803
3516	6902667	4451361
3517	6902667	3772187
3518	6902667	6261446
3519	6902667	5556537
3520	6902667	4225431
3521	6902667	6113789
3522	6902667	5770056
3523	6878281	5720875
3524	6878281	5207896
3525	6878281	5264120
3526	6878281	5776344
3527	6878281	4122013
3528	6849176	3872017
3529	6849176	1164527
3530	6849176	6056128
3531	6849176	1159044
3532	6849176	5951878
3533	6849176	6079571
3534	6849176	4400274
3535	6849176	1200951
3536	6849176	5993646
3537	6849176	6059963
3538	6849176	5225085
3539	6802975	5228996
3540	6764111	4763932
3541	6764111	5488760
3542	6764111	4202568
3543	6764111	5207896
3544	6764111	5264120
3545	6764111	5815892
3546	6705803	5915880
3547	6705803	3842606
3548	6705803	4188153
3549	6705803	5823711
3550	6705803	4057141
3551	6705803	4850738
3552	6705803	6375387
3553	6656361	3617547
3554	6656361	4953694
3555	6656361	4988525
